OBJECTID,BSM,YSDM,DLBM,DLMC,XZDWYBH,XZDWBH,CD,KD,XZDWMJ,XZDWMC,QSDWDM1,QSDWMC1,QSDWDM2,QSDWMC2,KCTBBH1,KCTBDWDM1,KCTBBH2,KCTBDWDM2,QSXZ,KCBL,BGJLH,BGRQ,SHAPE_Leng,DLBZ
39995,38022,2001020100,117,沟渠,28826,176,3.6,12.1,43.56,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,85,530702006203,106,530702006203,30,0.5,,2015/2/7 0:00,,
40578,16258,2001020100,104,农村道路,5398,118,33.3,2,66.6,农村道路,530702007204,文化街道办事处拉马古社区居委会,,,85,530702007204,,,30,1,,2015/2/7 0:00,,
41925,24655,2001020100,104,农村道路,13883,2,88.4,5.2,459.68,农村道路,530702001209,大研国有林,530702003206,清溪社区居委会,85,530702001209,51,530702003206,30,0.5,,2015/3/7 0:00,,
41926,25053,2001020100,104,农村道路,14703,17,126.5,5.1,645.15,农村道路,530702001209,大研国有林,530702001206,义尚社区居委会,85,530702001209,12,530702001209,30,0.5,,2015/3/7 0:00,,
42470,25445,2001020100,104,农村道路,14621,12,106,5.1,540.6,农村道路,530702001209,大研国有林,530702003206,清溪社区居委会,85,530702001209,102,530702003206,30,0.5,,2015/3/7 0:00,,
45215,58423,2001020100,117,沟渠,48561,93,462.3,3.5,1618.05,沟渠,530702202201,共和村民委员会,530702202201,共和村民委员会,85,530702202201,48,530702202201,30,0.5,,2015/3/10 0:00,,
45216,59089,2001020100,111,河流水面,48722,104,15.2,3.5,53.2,河流水面,530702202201,共和村民委员会,530702202201,共和村民委员会,85,530702202201,48,530702202201,20,0.5,,2015/3/10 0:00,,
47160,35158,2001020100,117,沟渠,24742,182,56.7,8.1,459.27,沟渠,530702004206,玉龙县飞地,530702004206,玉龙县飞地,85,530702004206,295,530702004206,30,0.5,,2016/3/1 0:00,,
47886,26370,2001020100,117,沟渠,15867,142,72.6,11,798.6,沟渠,530702004201,黄山社区居委会,530702004201,中济社区居委会,85,530702004201,1248,530702004203,30,0.5,,2018/2/6 0:00,,
49150,17118,2001020100,102,公路用地,6505,94,102,6.7,683.4,公路用地,530702007203,文化街道办事处东江社区居委会,530702007203,文化街道办事处东江社区居委会,85,530702007203,921,530702007203,20,0.5,,2018/2/6 0:00,,
49974,26849,2001020100,104,农村道路,16269,260,31,4,124,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,85,530702004201,143,530702004201,30,0.5,,2018/2/26 0:00,,
49975,25250,2001020100,117,沟渠,16002,207,122.6,2,245.2,沟渠,530702004201,黄山社区居委会,530702004203,中济社区居委会,85,530702004201,93,530702004201,30,0.5,,2018/2/26 0:00,,
49976,25037,2001020100,104,农村道路,16270,242,46.7,4,186.8,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,85,530702004201,137,530702004201,30,0.5,,2018/2/26 0:00,,
53455,16261,2001020100,104,农村道路,5401,124,58.6,2.1,123.06,农村道路,530702007204,文化街道办事处拉马古社区居委会,530702007204,文化街道办事处拉马古社区居委会,85,530702007204,148,530702007204,30,0.5,,2018/2/26 0:00,,
54907,23721,2001020100,104,农村道路,13962,3,308,5.2,1601.6,农村道路,530702001209,大研国有林,530702003206,清溪社区居委会,85,530702001209,34,530702003206,30,0.5,,2016/3/2 0:00,,
54908,23810,2001020100,104,农村道路,13791,1,88.3,5.2,459.16,农村道路,530702001209,大研国有林,530702003206,清溪社区居委会,85,530702001209,34,530702003206,30,0.5,,2016/3/2 0:00,,
54930,57220,2001020100,104,农村道路,47548,81,260.6,2.3,599.38,农村道路,530702202208,羊见村民委员会,530702202208,羊见村民委员会,85,530702202208,91,530702202208,30,0.5,,2016/3/2 0:00,,
55462,65582,2001020100,117,沟渠,56520,122,116.3,2,232.6,水工建筑用地,530702202204,三义村民委员会,530702202204,三义村民委员会,85,530702202204,67,530702202204,20,0.5,,2016/3/2 0:00,,
55507,65581,2001020100,117,沟渠,56519,118,163.1,2,326.2,沟渠,530702202204,三义村民委员会,530702202204,三义村民委员会,85,530702202204,68,530702202204,30,0.5,,2016/3/2 0:00,,
59922,58603,2001020100,104,农村道路,49363,73,64.6,2.3,148.58,农村道路,530702202207,龙潭村民委员会,530702202207,龙潭村民委员会,85,530702202207,79,530702202207,30,0.5,,2017/1/21 0:00,,
59923,18637,2001020100,111,河流水面,7616,96,244.6,9.6,2348.16,河流水面,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,85,530702007202,92,530702007202,20,0.5,,2017/1/21 0:00,,
59924,17569,2001020100,111,河流水面,7475,81,95.1,9.6,912.96,河流水面,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,85,530702007202,77,530702007202,20,0.5,,2017/1/21 0:00,,
59925,18557,2001020100,111,河流水面,7544,88,92.5,9.6,888,河流水面,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,85,530702007202,83,530702007202,20,0.5,,2017/1/21 0:00,,
59926,16765,2001020100,111,河流水面,7523,86,39.1,9.6,375.36,河流水面,530702007202,文化街道办事处岩乐社区居委会,530702007202,文化街道办事处岩乐社区居委会,85,530702007202,78,530702007202,20,0.5,,2017/1/21 0:00,,
13,10851,2001020100,111,河流水面,91,91,35.2,3.5,123.2,河流水面,530702203203,白水村民委员会,530702203203,白水村民委员会,86,530702203203,98,530702203203,30,0.5,,,35.22407193, 
2116,16825,2001020100,104,农村道路,5945,78,110,3.2,352,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,86,530702004204,97,530702004204,30,0.5,,,109.9933147, 
2672,16587,2001020100,104,农村道路,5936,76,85.6,2.1,179.76,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,86,530702004204,66,530702004204,30,0.5,,,85.57843803, 
2673,16588,2001020100,104,农村道路,5937,74,63.9,5.1,325.89,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,86,530702004204,61,530702004204,30,0.5,,,63.87178148, 
3250,17337,2001020100,104,农村道路,9444,94,88.1,2.7,237.87,农村道路,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,86,530702004202,76,530702004202,30,0.5,,,88.08017995, 
3408,18491,2001020100,104,农村道路,9411,76,92.5,2.6,240.5,农村道路,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,86,530702004202,57,530702004202,30,0.5,,,92.49593255, 
4715,26408,2001020100,104,农村道路,16158,201,16.3,8.2,133.66,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,86,530702004201,115,530702004201,30,0.5,,,16.2500755, 
4790,26009,2001020100,111,河流水面,15832,131,73.6,3.3,242.88,河流水面,530702201201,龙山村民委员会,530702201201,龙山村民委员会,86,530702201201,98,530702201201,20,0.5,,,73.64305531, 
4859,26083,2001020100,104,农村道路,15332,85,70.7,2.7,190.89,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,86,530702201201,74,530702201201,30,0.5,,,70.69475982, 
5003,26401,2001020100,104,农村道路,16151,202,25.8,8.2,211.56,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,86,530702004201,99,530702004201,30,0.5,,,25.77355825, 
5407,26116,2001020100,104,农村道路,15458,90,10.9,2.7,29.43,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,86,530702201201,42,530702201201,30,0.5,,,10.89499967, 
6127,26254,2001020100,104,农村道路,15806,130,88.5,2.7,238.95,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,86,530702201201,42,530702201201,30,0.5,,,88.45609362, 
8460,39097,2001020100,117,沟渠,29740,55,31.3,1.2,37.56,沟渠,530702201204,三古村民委员会,530702201204,三古村民委员会,86,530702201204,90,530702201204,30,0.5,,,31.2700283, 
8847,39084,2001020100,117,沟渠,29551,190,42.3,2.3,97.29,沟渠,530702002201,祥云社区居委会,530702002201,祥云社区居委会,86,530702002201,94,530702002201,30,0.5,,,42.27600727, 
9206,39825,2001020100,104,农村道路,29499,53,227.5,3.2,728,农村道路,530702201204,三古村民委员会,530702201204,三古村民委员会,86,530702201204,84,530702201204,30,0.5,,,227.4923229, 
9745,40542,2001020100,104,农村道路,30588,229,50,4,200,农村道路,530702002205,玉龙县飞地,530702002205,玉龙县飞地,86,530702002205,84,530702002205,30,0.5,,,50.02513698, 
9870,48205,2001020100,104,农村道路,37886,81,58.6,2.1,123.06,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,86,530702201205,82,530702201205,30,0.5,,,58.57823424, 
9877,51276,2001020100,117,沟渠,41096,125,24.7,1,24.7,沟渠,530702201207,光乐村民委员会,530702201207,光乐村民委员会,86,530702201207,72,530702201207,30,0.5,,,24.71023324, 
9878,51277,2001020100,117,沟渠,41097,127,139.9,1,139.9,沟渠,530702201207,光乐村民委员会,,,86,530702201207,,,30,1,,,139.9271417, 
9879,51278,2001020100,117,沟渠,41098,126,58.9,1,58.9,沟渠,530702201207,光乐村民委员会,,,86,530702201207,,,30,1,,,58.85367175, 
9998,47657,2001020100,104,农村道路,38031,89,47.9,2.1,100.59,农村道路,530702201205,增明村民委员会,530702201205,增明村民委员会,86,530702201205,35,530702201205,30,0.5,,,47.92920561, 
10293,57839,2001020100,104,农村道路,47606,74,70.7,3.2,226.24,农村道路,530702202208,羊见村民委员会,530702202208,羊见村民委员会,86,530702202208,96,530702202208,30,0.5,,,70.71278635, 
10552,50341,2001020100,111,河流水面,41020,128,394.6,2.1,828.66,河流水面,530702201207,光乐村民委员会,530702201207,光乐村民委员会,86,530702201207,67,530702201207,20,0.5,,,394.6289924, 
10553,50342,2001020100,111,河流水面,41021,123,70.2,2.1,147.42,河流水面,530702201207,光乐村民委员会,530702201207,光乐村民委员会,86,530702201207,63,530702201207,20,0.5,,,70.16904603, 
12210,64635,2001020100,104,农村道路,54462,124,15.1,4.7,70.97,农村道路,530702202210,后山村民委员会,530702202210,后山村民委员会,86,530702202210,85,530702202210,30,0.5,,,15.05634842, 
15296,64419,2001020100,104,农村道路,54408,123,96.3,2.9,279.27,农村道路,530702202210,后山村民委员会,530702202210,后山村民委员会,86,530702202210,80,530702202210,30,0.5,,,96.31424803, 
19206,242450,2001020100,102,公路用地,59128,1082,37.3,7.3,272.29,公路用地,530702202205,五峰村民委员会,530702202205,五峰村民委员会,86,530702202205,728,530702202205,20,0.5,,2010/12/31 0:00,37.34803995, 
20957,242451,2001020100,102,公路用地,59128,1081,14.9,7.3,108.77,公路用地,530702202205,五峰村民委员会,530702202205,五峰村民委员会,86,530702202205,727,530702202205,20,0.5,,2010/12/31 0:00,14.93476172, 
23491,20096,2001020100,104,农村道路,9264,96,85.3,2.6,221.78,农村道路,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,86,530702005202,104,530702005202,30,0.5,,2015/2/7 0:00,,
23946,20123,2001020100,104,农村道路,9315,106,64.3,2,128.6,农村道路,530702005202,金山街道办事处新团社区居委会,530702005202,金山街道办事处新团社区居委会,86,530702005202,104,530702005202,30,0.5,,2015/2/7 0:00,,
28158,39747,2001020100,117,沟渠,29422,168,46.3,5.2,240.76,沟渠,530702002201,祥云社区居委会,530702002201,祥云社区居委会,86,530702002201,82,530702002201,30,0.5,,2014/9/3 0:00,,
38007,38710,2001020100,117,沟渠,28573,149,104.6,1.5,156.9,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,86,530702006203,80,530702006203,30,0.5,,2015/2/7 0:00,,
38676,38608,2001020100,117,沟渠,28660,162,35.8,7,250.6,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,86,530702006203,87,530702006203,30,0.5,,2015/2/7 0:00,,
39267,38071,2001020100,117,沟渠,28696,166,110.1,1.5,165.15,沟渠,530702006203,开南街道办事处良美社区居委会,530702006203,开南街道办事处良美社区居委会,86,530702006203,97,530702006203,30,0.5,,2015/2/7 0:00,,
41785,16359,2001020100,104,农村道路,5592,142,213.9,5.1,1090.89,农村道路,530702007201,文化街道办事处文化社区居委会,530702007201,文化街道办事处文化社区居委会,86,530702007201,68,530702007201,30,0.5,,2015/2/8 0:00,,
56093,24566,2001020100,104,农村道路,14664,164,73.2,3.5,256.2,农村道路,530702001207,文智社区居委会,530702001207,文智社区居委会,86,530702001207,2271,530702001207,30,0.5,,2017/1/21 0:00,,
58765,36268,2001020100,117,沟渠,26352,149,36,10.3,370.8,沟渠,530702002202,八河社区居委会,530702002202,八河社区居委会,86,530702002202,102,530702002202,30,0.5,,2017/1/21 0:00,,
2154,16593,2001020100,104,农村道路,5942,77,70.4,5.1,359.04,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,87,530702004204,61,530702004204,30,0.5,,,70.44412002, 
3083,16838,2001020100,104,农村道路,5958,83,37.6,3.2,120.32,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,87,530702004204,109,530702004204,30,0.5,,,37.59774077, 
3111,26648,2001020100,104,农村道路,16110,193,18.6,8.2,152.52,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,87,530702004201,95,530702004201,30,0.5,,,18.55587083, 
3199,16837,2001020100,104,农村道路,5957,80,16.8,3.2,53.76,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,87,530702004204,97,530702004204,30,0.5,,,16.83312848, 
3297,16827,2001020100,104,农村道路,5947,82,157.1,5.7,895.47,农村道路,530702004204,开文社区居委会,530702004204,开文社区居委会,87,530702004204,101,530702004204,30,0.5,,,157.0800117, 
3406,20407,2001020100,117,沟渠,9509,125,77.7,5,388.5,沟渠,530702004202,龙泉社区居委会,530702004202,龙泉社区居委会,87,530702004202,112,530702004202,30,0.5,,,77.74331393, 
4206,26426,2001020100,117,沟渠,16027,175,30.4,4.5,136.8,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,87,530702004201,64,530702004201,30,0.5,,,30.4449517, 
4207,26429,2001020100,117,沟渠,16030,185,41,5,205,沟渠,530702004201,黄山社区居委会,530702004201,黄山社区居委会,87,530702004201,86,530702004201,30,0.5,,,41.01432779, 
4527,26481,2001020100,104,农村道路,15766,120,14.7,2.7,39.69,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,87,530702201201,42,530702201201,30,0.5,,,14.65963173, 
5149,26394,2001020100,104,农村道路,16122,192,74.7,8.2,612.54,农村道路,530702004201,黄山社区居委会,530702004201,黄山社区居委会,87,530702004201,99,530702004201,30,0.5,,,74.66354245, 
5813,26128,2001020100,104,农村道路,15470,99,142.4,2.7,384.48,农村道路,530702201201,龙山村民委员会,530702201201,龙山村民委员会,87,530702201201,85,530702201201,30,0.5,,,142.4148454, 
8334,40075,2001020100,117,沟渠,30742,255,48.7,6.5,316.55,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,87,530702002205,100,530702002205,30,0.5,,,48.71836831, 
8348,39269,2001020100,117,沟渠,29481,184,54.5,2.3,125.35,沟渠,530702002201,祥云社区居委会,530702002205,玉龙县飞地,87,530702002201,19,530702002205,30,0.5,,,54.45082388, 
8679,39515,2001020100,117,沟渠,29452,170,11.3,3.7,41.81,沟渠,530702002201,祥云社区居委会,530702002205,玉龙县飞地,87,530702002201,12,530702002205,30,0.5,,,11.27152361, 
8680,39516,2001020100,117,沟渠,29453,169,29.7,2.3,68.31,沟渠,530702002201,祥云社区居委会,530702002201,祥云社区居委会,87,530702002201,80,530702002201,30,0.5,,,29.69346984, 
8765,38140,2001020100,117,沟渠,29607,192,19.4,5.3,102.82,沟渠,530702002201,祥云社区居委会,530702002205,玉龙县飞地,87,530702002201,25,530702002205,30,0.5,,,19.42503513, 
8794,40930,2001020100,117,沟渠,30746,251,11.7,3.2,37.44,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,87,530702002205,101,530702002205,30,0.5,,,11.74183488, 
9118,40936,2001020100,117,沟渠,30785,261,55.5,3.5,194.25,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,87,530702002205,104,530702002205,30,0.5,,,55.491609, 
9221,39023,2001020100,117,沟渠,30418,188,15.3,3.2,48.96,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,87,530702002205,64,530702002205,30,0.5,,,15.25468721, 
9413,39024,2001020100,117,沟渠,30419,220,105.6,3.2,337.92,沟渠,530702002205,玉龙县飞地,530702002205,玉龙县飞地,87,530702002205,82,530702002205,30,0.5,,,105.5971723, 
9743,46458,2001020100,104,农村道路,37310,49,297,3.1,920.7,农村道路,530702201205,增明村民委员会,530702201204,三古村民委员会,87,530702201205,298,530702201204,30,0.5,,,296.9873872, 
